cod_inst,instituicao,tcb,uf,sistema_atribuido,ultimo_trimestre,carteira_real
5463934,COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER,b3S,SP,Sicoob,202603,4.4212852e+07
71378426,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ LTDA - SICOOB COOCREZ,b3S,MG,Sicoob,202203,4.3462064e+07
4715685,COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN,b3S,SC,Sicoob,202603,4.217649e+07
9579249,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED",b3S,SP,Sicoob,202603,4.0517196e+07
32615247,COOPERATIVA DE CREDITO SICOOB COOPEC LTDA.,b3S,BA,Sicoob,202603,3.9547428e+07
65560658,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB SANTA,b3S,SP,Sicoob,202109,3.6852724e+07
19402130,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA.- SICOOB CECREF",b3S,MG,Sicoob,202603,3.6014336e+07
74026998,COOPERATIVA DE CRÉDITO SICOOB COOPERBOM LTDA,b3S,BA,Sicoob,202109,3.546229e+07
73085573,COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UNIMAIS,b3C,SP,Sicoob,202209,3.4776716e+07
20961629,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA VALE S.A LTDA. - SICOOB CREDIVALE,b3S,MG,Sicoob,202503,3.3216172e+07
71009237,COOPERATIVA DE CRÉDITO DE GUAPÉ LTDA - SICOOB CREDIGUAPÉ,b3S,MG,Sicoob,202106,3.3050062e+07
2674113,COOPERATIVA DE CRÉDITO DE SERVIDORES PÚBLICOS COOPERPLAN LTDA. - SICOOB COOPERPLAN,b3S,DF,Sicoob,202303,3.2170558e+07
1864151,COOPERATIVA  ECONOMIA CRÉDITO MÚTUO  SERVS E EMPREGADOS PÚBLICOS MUNIC DE BELO HORIZONTE BETIM BRUMADINHO CONTAGEM IBIRITÉ NOVA LIMA RIBEIRÃO DAS NEVES SABARÁ SANTA LUZIA E VESPASIANO SICOOB CREDISERV,b3S,MG,Sicoob,202603,3.2001954e+07
3453295,COOPERATIVA DE CRÉDITO DOS SERVIDORES DO PODER JUDICIÁRIO NO RIO GRANDE DO SUL E DE LIVRE ADMISSÃO EM PORTO ALEGRE - SICOOB PORTO ALEGRE,b3S,RS,Sicoob,201903,3.1165688e+07
33924028,COOPERATIVA DE CRÉDITO CLÁSSICA DOS EMPREGADOS DA VALE S/A E ENTIDADES VINCULADAS LTDA. - SICOOB COOPVALE,b3S,RJ,Sicoob,202603,3.0775666e+07
3373150,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DA REGIÃO METROPOLITANA DE JOÃO PESSOA, LITORAL  PARAIBANO E  DOS SERVIDORES PÚBLICOS ESTADUAIS DA PARAÍBA - SICOOB UNIÃO PARAIBANA",b3S,PB,Sicoob,201906,2.750719e+07
7669921,COOPERATIVA DE CRÉDITO MÚTUO - SICOOB CREDIACISC,b3S,SP,Sicoob,202603,2.7361598e+07
42934794,COOPERATIVA DE CRÉDITO CREDIPIMENTA LTDA. - SICOOB CREDIPIMENTA,b3S,MG,Sicoob,202603,2.5138924e+07
2275781,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES FEDERAIS NA PARAÍBA - SICOOB COOPERCRET,b3S,PB,Sicoob,202603,2.5011414e+07
9004796,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB CRED-ACILPA,b3S,SP,Sicoob,202603,2.118572e+07
2072790,COOPERATIVA DE ECONOMIA CRÉDITO MÚTUO - SICOOB CREDSAÚDE,b3S,SP,Sicoob,202603,2.0970078e+07
4219215,"COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES PÚBLICOS ESTADUAIS CIVIS,MILITARES E PENSIONISTAS EM ARARAQUARA E REGIÃO, SERVIDORES E MAGISTRADOS  JUDICIÁRIO FEDERAL NO ESTADO DE SÃO PAULO-SICOOB COOPARA",b3S,SP,Sicoob,201903,2.0447402e+07
71437123,COOPERATIVA DE CRÉDITO RURAL DE ALTEROSA LTDA - SICOOB COOPEROSA,b3S,MG,Sicoob,202109,1.8635362e+07
34148882,COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA - SICOOB CENTRAL BA,b3C,BA,Sicoob,202603,1.838813e+07
62795257,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONDELEZ BRASIL E PHILIP MORRIS BRASIL - SICOOB COOPMOND,b3S,SP,Sicoob,202603,1.3469078e+07
3535065,COOPERATIVA DE CRÉDITO SICOOB CREDMETAL,b3S,SP,Sicoob,202603,1.3439574e+07
49069990,COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO DA SERRA DA CANTAREIRA - SICOOB CANTAREIRA,b3S,SP,Sicoob,201903,1.2425456e+07
41683228,COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE SAO GONÇALO DO PARA LTDA - SICOOB CREDISAOGONÇALO,b3S,MG,Sicoob,201906,1.194647e+07
16651002,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - SICOOB COSEMI,b3S,MG,Sicoob,202603,1.1076171e+07
16564240,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS - SICOOB COOPERNAPI",b3S,SP,Sicoob,202603,1.1006466e+07
74220948,SICOOB UNISP - COOPERATIVA DE CRÉDITO,b3S,SP,Sicoob,202509,1.041923e+07
9639338,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PRAIA GRANDE E REGIÃO - SICOOB COOPERACE,b3S,SP,Sicoob,202212,9.140878e+06
8844074,COOPERATIVA DE CRÉDITO DE ITAPETININGA - SICOOB CRED-ACI,b3S,SP,Sicoob,202603,8.793616e+06
1296040,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ALGAR E EMPREENDEDORES DO TRIÂNGULO MINEIRO LTDA - SICOOB TRIÂNGULO,b3S,MG,Sicoob,202109,8.252327e+06
17502881,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CEMIG E DAS INDÚSTRIAS METALÚRGICAS E DE MATERIAL ELÉTRICO E DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JUIZ DE FORA LTDA. - SICOOB CECREMEC,b3S,MG,Sicoob,202603,7.676452e+06
70116611,CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE,b3C,PB,Sicoob,202603,7.5259975e+06
66555665,COOPERATIVA DE CRÉDITO E INVESTIMENTO DOS EMPREGADOS E SERVIDORES DA SECRETARIA ESTADUAL DE LOGÍSTICA E TRANSPORTES E ÓRGÃOS SUBORDINADOS DO ESTADO DE SÃO PAULO - SICOOB COOPTRANSP,b3S,SP,Sicoob,202106,6.789313e+06
62931522,CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP,b3C,SP,Sicoob,202603,6.574744e+06
2217068,"COOPERATIVA DE CRÉDITO DOS CONTADORES, ADMINISTRADORES DE EMPRESAS, ECONOMISTAS E CORRETORES DE SEGUROS LTDA. - SICOOB CREDITABIL",b3S,MG,Sicoob,202603,5.7157575e+06
8030602,COOPERATIVA DE CRÉDITO MÚTUO DOS CORRETORES DE SEGUROS DO ESTADO DE SÃO PAULO - SICOOB CREDICOR/SP,b3S,SP,Sicoob,202603,4.6677825e+06
4317316,COOPERATIVA DE CRÉDITO RURAL SENHOR DO BONFIM LTDA. - SICOOB BONFIM,b3S,BA,Sicoob,201903,4.371375e+06
106180,"CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON",b3C,MT,Sicoob,202603,3.9591865e+06
86784089,COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COELBA E DA CHESF LTDA. - SICOOB COPELBA,b3S,BA,Sicoob,201909,2.139618e+06
7753938,COOPERATIVA DE CRÉDITO MÚTUO DOS DISTRIBUIDORES DE BEBIDAS DO ESTADO DE SÃO PAULO - SICOOB CREDIBESP,b3S,SP,Sicoob,202206,54589.24
3502131,COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE,b3C,RO,Sicoob,202603,0.0
4891850,CONFEDERACAO NACIONAL DAS COOPERATIVAS DO SICOOB LTDA,b3C,DF,Sicoob,202603,0.0
5036532,CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB,b3C,PR,Sicoob,202603,0.0
63917579,COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO,b3C,SP,Sicoob,202603,0.0
11565109,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI,b3S,RS,Sicoob,202012,
21110927,COOPERATIVA DE CRÉDITO CLÁSSICA DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DAS EMPRESAS LIGADAS AO GRUPO EUCATUR LTDA. - SICOOB EUCRED,b3S,RO,Sicoob,202509,
79342069,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS",b3S,PR,Sicredi,202603,8.968643e+09
26529420,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT",b3S,MT,Sicredi,202603,8.105163e+09
81099491,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP",b3S,PR,Sicredi,202603,7.616526e+09
81466286,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS, GRANDE CURITIBA, VALE DO RIBEIRA E FORÇA DOS VENTOS - SICREDI CAMPOS GERAIS E GRANDE CURITIBA PR/SP",b3S,PR,Sicredi,202603,7.484059e+09
78414067,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA - SICREDI VANGUARDA PR/SP/RJ",b3S,PR,Sicredi,202603,7.0158157e+09
88894548,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO - SICREDI UNIAO RS/ES",b3S,RS,Sicredi,202603,6.2747756e+09
26408161,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL E BAHIA - SICREDI CENTRO-SUL MS/BA",b3S,MS,Sicredi,202603,6.239051e+09
90608712,COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES,b3S,RS,Sicredi,202603,6.194352e+09
91586982,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS",b3S,RS,Sicredi,202603,5.9556936e+09
24654881,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO E OESTE DA BA",b3S,MS,Sicredi,202603,5.4598784e+09
88038260,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG",b3S,RS,Sicredi,202603,5.3072886e+09
32995755,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA",b3S,MT,Sicredi,202603,5.1157704e+09
87780268,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS",b3S,RS,Sicredi,202603,4.502423e+09
79052122,"COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP",b3S,PR,Sicredi,202603,4.0253071e+09
87733770,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CONEXÃO - SICREDI CONEXÃO",b3S,RS,Sicredi,202603,3.846167e+09
92555150,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC",b3S,RS,Sicredi,202603,3.5566185e+09
33021064,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU",b3S,MT,Sicredi,202603,3.2777516e+09
87795639,COOPERATIVA DE CRÉDITO ALIANÇA - SICREDI ALIANÇA,b3S,RS,Sicredi,202603,3.245378e+09
10348181,COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC,b3S,SC,Sicredi,202603,3.204753e+09
37442605,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE - SICREDI GRANDES RIOS MT/PA/AM",b3S,MT,Sicredi,202603,3.149486e+09
26555235,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR",b3S,MT,Sicredi,202603,3.0894177e+09
82527557,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP",b3S,PR,Sicredi,202603,3.0610025e+09
32983165,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO",b3S,MT,Sicredi,202603,3.0077358e+09
95594941,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG - SICREDI REGIÃO CENTRO RS/MG",b3S,RS,Sicredi,202603,2.9505818e+09
87853206,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO - SICREDI OURO BRANCO RS/MG",b3S,RS,Sicredi,202603,2.9064146e+09
84974278,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO IGUAÇU - SICREDI IGUAÇU PR/SC E REGIÃO METROPOLITANA DE CAMPINAS/SP",b3S,PR,Sicredi,202603,2.7009085e+09
7206072,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP/RJ",b3S,PR,Sicredi,202603,2.6846564e+09
90497256,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTERESTADOS - SICREDI INTERESTADOS",b3S,RS,Sicredi,202603,2.6775854e+09
89468565,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO - SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG",b3S,RS,Sicredi,202603,2.6669156e+09
82065285,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SOMA PR/SC/SP - SICREDI SOMA",b3S,PR,Sicredi,202603,2.5943043e+09
3566655,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE",b3S,MS,Sicredi,202603,2.5922555e+09
89990501,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE IBIRAIARAS - SICREDI IBIRAIARAS RS/MG",b3S,RS,Sicredi,202603,2.5886845e+09
87781530,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DE ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI INTEGRAÇÃO DE ESTADOS RS/SC/MG",b3S,RS,Sicredi,202603,2.558848e+09
87733077,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ESSÊNCIA RS/ES - SICREDI ESSÊNCIA",b3S,RS,Sicredi,202603,2.4959332e+09
2843443,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC",b3S,SC,Sicredi,202603,2.4888156e+09
87900601,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BOTUCARAÍ - SICREDI BOTUCARAÍ RS/MG",b3S,RS,Sicredi,202603,2.445875e+09
3042597,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS/GO",b3S,MS,Sicredi,202603,2.3996718e+09
79457883,COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP,b3S,PR,Sicredi,202603,2.3787203e+09
10736214,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL",b3S,GO,Sicredi,202603,2.3271206e+09
70431630,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES - SICREDI UNIVALES MT/RO",b3S,MT,Sicredi,202603,2.251625e+09
90729369,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS - SICREDI DAS CULTURAS RS/MG",b3S,RS,Sicredi,202603,2.2469727e+09
35571249,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO",b3S,PB,Sicredi,202603,2.195463e+09
78907607,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ",b3S,PR,Sicredi,202603,2.1764557e+09
91159764,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI INTEGRAÇÃO RS/MG",b3S,RS,Sicredi,202603,2.1725166e+09
76059997,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP",b3S,PR,Sicredi,202603,2.1603722e+09
88099247,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RAÍZES - SICREDI RAÍZES RS/SC/MG",b3S,RS,Sicredi,202603,2.1475226e+09
87510475,COOPERATIVA DE CRÉDITO ROTA DAS TERRAS - SICREDI   ROTA DAS TERRAS,b3S,RS,Sicredi,202603,2.1033896e+09
92796564,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI ORIGENS RS",b3S,RS,Sicredi,202603,2.0609352e+09
6332931,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO",b3S,GO,Sicredi,202603,1.9821116e+09
33022690,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DE MATO GROSSO, ACRE E AMAZONAS - SICREDI BIOMAS",b3S,MT,Sicredi,202603,1.9544864e+09
79086997,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA SERRANA PR/SP/RJ - SICREDI PARANAPANEMA SERRANA PR/SP/RJ",b3S,PR,Sicredi,202603,1.9305623e+09
87784088,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS - SICREDI SUL MINAS RS/MG.",b3S,RS,Sicredi,202603,1.9002627e+09
3793242,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA - SICREDI SUL SC",b3S,SC,Sicredi,202603,1.8963658e+09
89126130,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS",b3S,RS,Sicredi,202603,1.8740928e+09
88471024,COOPERATIVA DE CRÉDITO GERAÇÕES - SICREDI GERAÇÕES RS/MG,b3S,RS,Sicredi,202603,1.8559142e+09
81206039,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RIO PARANÁ - SICREDI RIO PARANÁ",b3S,PR,Sicredi,202603,1.838998e+09
77984870,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP",b3S,PR,Sicredi,202603,1.831772e+09
87900411,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SEMENTES DO SUL - SICREDI SEMENTES DO SUL",b3S,RS,Sicredi,202603,1.8025769e+09
95213211,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMINHO DAS ÁGUAS RS - SICREDI CAMINHO DAS ÁGUAS RS",b3S,RS,Sicredi,202603,1.693302e+09
89049738,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CONFIANÇA - SICREDI CONFIANÇA",b3S,RS,Sicredi,202603,1.6884707e+09
81192106,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP",b3S,PR,Sicredi,202603,1.68652e+09
79063574,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE SUL - SICREDI NORTE SUL",b3S,PR,Sicredi,202603,1.6678717e+09
26408187,COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS,b3S,MS,Sicredi,202509,1.6644538e+09
26549311,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DO SUL DE MATO GROSSO, AMAPÁ E PARÁ - SICREDI INTEGRAÇÃO MT/AP/PA",b3S,MT,Sicredi,202603,1.6196732e+09
95424891,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS",b3S,RS,Sicredi,202603,1.5173599e+09
81706616,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP",b3S,PR,Sicredi,202603,1.5166839e+09
87780284,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA - SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG",b3S,RS,Sicredi,202603,1.3460342e+09
81115149,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP",b3S,PR,Sicredi,202603,1.3151836e+09
41180092,COOPERATIVA DE CRÉDITO - SICREDI EXPANSÃO,b3S,AL,Sicredi,202603,1.2882495e+09
70038237,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO RIO GRANDE DO NORTE - SICREDI RIO GRANDE DO NORTE",b3S,RN,Sicredi,202603,1.239159e+09
87067757,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS",b3S,RS,Sicredi,202603,1.16012e+09
4463602,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA",b3S,SP,Sicredi,202603,1.1434883e+09
88530142,COOPERATIVA DE CRÉDITO E INVESTIMENTO LIBERDADE - SICREDI LIBERDADE,b3S,RS,Sicredi,202603,1.1374213e+09
87779625,COOPERATIVA DE CRÉDITO COOPERAÇÃO - SICREDI COOPERAÇÃO,b3S,RS,Sicredi,202603,1.1184431e+09
81054686,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC",b3S,PR,Sicredi,202603,1.0390957e+09
73113243,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ARARAQUARA E REGIÃO - SICREDI MORADA DO SOL SP",b3S,SP,Sicredi,202603,7.04114e+08
72257793,SICREDI VEREDAS COOPERATIVA DE CREDITO,b3S,CE,Sicredi,202603,6.813555e+08
3065046,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP",b3S,SP,Sicredi,202603,6.5694746e+08
4484490,COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP,b3S,SP,Sicredi,202603,5.627463e+08
4146333,COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED,b3S,PE,Sicredi,202209,4.7466054e+08
70241658,"SICREDI RECIFE - COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI RECIFE",b3S,PE,Sicredi,202603,4.583842e+08
2923389,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI SERIGY - SICREDI SERIGY SE/BA",b3S,SE,Sicredi,202603,4.0536854e+08
57647653,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DAS FLORES, DAS ÁGUAS E DOS VENTOS SP - SICREDI FORÇA DOS VENTOS SP",b3S,SP,Sicredi,202509,3.182187e+08
87789178,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS",b3S,RS,Sicredi,202003,2.8487347e+08
83315408,SICREDI NORTE - COOPERATIVA DE CRÉDITO,b3S,PA,Sicredi,202603,2.5956125e+08
4237413,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO SÃO FRANCISCO - SICREDI VALE DO SÃO FRANCISCO PE",b3S,PE,Sicredi,202603,2.483425e+08
1151186,COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA,b3S,PB,Sicredi,201909,1.9032758e+08
86913993,SICREDI CARIRI - COOPERATIVA DE CRÉDITO DA REGIÃO DO CARIRI,b3S,CE,Sicredi,202209,1.8627458e+08
72128440,"COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ",b3S,RJ,Sicredi,202603,1.8214115e+08
4853988,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BANDEIRANTES - SICREDI BANDEIRANTES SP",b3S,SP,Sicredi,202603,1.6743829e+08
9343038,COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO,b3S,PB,Sicredi,202603,1.6555816e+08
97489280,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI INTEGRAÇÃO BAHIA - SICREDI INTEGRAÇÃO BAHIA",b3S,BA,Sicredi,202603,1.5567918e+08
